Time_Stamp_(ISO8601), PowerGenerationAC_(W), TodaysGeneration_(kWh), PowerGenerationDC_(W), TotalEnergy_(kWh), EnergyThisMonth_(kWh), EnergyLastMonth_(kWh), EnergyLastDay_(kWh), EnergyThisYear_(kWh), EnergyLastYear_(kWh)
2023-11-17T17:41:00z, 1048832.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2023-11-17T17:42:00z, 1048832.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
